word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
making,1920,-0.15775867,0.016555028,0.34187028,-0.1125841,0.044383932,0.023919472,-0.16106014,0.12027488,0.22758028,0.17245825,0.0072017335,-0.13855088,-0.081795484,-0.36172515,-0.04201625
stand,1919,0.14116175,-0.13761269,-0.014453001,-0.062102497,-0.0056058806,0.13237244,-0.36325145,-0.20383282,-0.14650744,-0.0043270695,0.19226572,0.11036862,0.00074269896,0.1216691,-0.16142732
however,1917,-0.060958352,0.086864956,-0.0246836,-0.07132251,0.031483904,0.024951437,-0.18576232,0.053889576,0.06270797,0.09755498,-0.034287732,-0.2604495,-0.0049174093,-0.10103345,-0.111461036
punishment,1909,-0.61423415,-0.6173793,0.29242623,-0.23378882,-0.17692654,0.22832015,0.14680456,-0.42803884,0.043336295,-0.052000903,0.052059304,-0.004396189,0.063011706,0.15141882,-0.17166075
whose,1908,0.26241785,-0.06471145,-0.08108945,-0.074879915,0.045986626,-0.17905056,0.08353914,-0.3515786,-0.05970355,-0.012413871,0.20736206,-0.044837695,0.008346388,-0.48713526,-0.09356242
voted,1903,-0.065394044,-0.08190955,0.21540949,-0.14312348,-0.23260954,-0.19072777,-0.08671915,-0.2532193,0.1998085,-0.16467625,-0.43261668,-0.16186532,0.2813963,-0.20889078,-0.03026124
find,1902,-0.17513107,0.13428204,-0.044764653,-0.14277445,-0.2156943,-0.026337434,-0.15086146,0.09920157,-0.087402195,0.10099231,0.037975095,-0.06178983,0.12741582,-0.12570028,0.032754205
pay,1902,0.43452764,-0.1342738,-0.23435593,0.2329334,-0.178903,-0.14507586,0.024434755,-0.16890669,-0.22377208,0.16212241,-0.06381286,-0.18954204,-0.11464767,-0.29594672,-0.12496215
hand,1901,-0.060839623,-0.09477368,0.055488005,0.058681123,-0.030080013,-0.0134058185,-0.088107266,0.07688314,-0.03275522,0.16937338,0.20694742,-0.155836,-0.015998697,-0.41448438,-0.05815847
attack,1888,-0.0148311565,-0.14010745,0.016507858,0.10176304,0.05225131,-0.08769382,-0.23325846,0.55916375,-0.25791693,-0.42268074,0.063010216,0.21696486,-0.0593743,-0.00474639,-0.071450755
regulation,1881,-0.06320431,-0.37553763,-0.015075204,-0.21182837,0.22141625,0.11958469,0.032655142,-0.04934772,-0.17135258,0.03896764,-0.017158592,0.09576034,-0.0678309,-0.17310837,-0.10532259
guncontrol,1879,-0.05222187,-0.48783657,-0.1535136,-0.41384155,-0.0628942,-0.08315677,-0.35898602,-0.12199039,-0.13690202,0.0056144246,0.1958869,-0.03372583,0.061528116,0.1602953,-0.14417498
street,1869,-0.05599062,-0.27437198,-0.06746872,-0.2940787,-0.0013908732,0.038646277,0.02130184,-0.36445552,-0.025201883,0.0904087,0.093725435,0.2650454,-0.19143383,0.036639526,-0.21975249
pas,1869,0.25538048,0.31548417,-0.03977759,-0.26475134,-0.20530859,-0.04737678,0.14648414,-0.04513474,-0.11117806,0.22771618,-0.21773627,-0.111509785,0.100814454,-0.16898938,0.007036156
allowed,1860,-0.2383475,0.072155885,0.095739216,-0.0599598,0.13234594,0.038816,-0.03710834,0.23801978,-0.081949025,0.09019429,-0.17408213,-0.09016828,-0.16824602,-0.32641205,-0.091790706
purchase,1858,0.18479204,-0.0070274747,0.36639386,0.13536847,-0.2571185,-0.015256816,0.27302846,0.12267954,-0.09970963,-0.31823927,-0.30563277,-0.098637074,0.023418797,-0.10834061,-0.11336769
dioxide,1856,-0.080998935,-0.017994558,-0.36421433,-0.04017438,0.3192056,0.105436996,-0.39010197,-0.26623046,-0.45128447,0.1295806,-0.23976514,-0.10759511,0.06999073,0.037055474,-0.15120442
claim,1855,-0.21172254,0.015992891,-0.0820503,0.3168689,0.16223858,0.03087379,-0.1711652,0.052497122,-0.218664,-0.26798704,-0.119826734,-0.52156967,0.16086932,0.016847854,-0.038857102
young,1855,0.029580861,-0.0062456117,0.03100841,-0.30699417,0.10838006,0.1054026,-0.11172046,-0.20907643,0.06450657,-0.110503376,0.18806592,-0.11875075,-0.060165048,0.17989661,-0.20384896
period,1852,-0.012908812,0.1579076,-0.20917659,-0.17670244,-0.15595604,-0.05444521,0.11878005,0.089759335,0.0631049,-0.3139587,0.112620786,-0.20399739,-0.08627158,-0.43417636,-0.029214717
let,1851,-0.35453627,-0.12610197,0.061636176,0.24051945,-0.17487513,0.078199245,-0.08330191,0.025462002,-0.11622761,0.17541958,-0.16353768,0.33491692,0.038889248,-0.29831022,-0.12138822
filed,1851,-0.30447352,-0.2950476,0.40065664,0.017795378,0.13229305,-0.20374714,-0.1058037,-0.18434596,0.11603091,-0.22602536,-0.099513724,-0.08205049,-0.34671584,-0.054462306,-0.16408406
rate,1850,-0.009475041,-0.05806549,-0.24276678,-0.00033940628,-0.26698115,0.013236394,0.09359833,-0.086054645,0.14446047,0.037105605,0.018491797,-0.47941026,0.017650997,0.23816486,0.014452584
something,1850,-0.0050564785,-0.028068352,0.16255389,0.012182506,-0.11221294,0.09060876,-0.1862251,0.1989377,-0.12618701,-0.0055705262,-0.007241996,0.1367679,-0.025558446,-0.23219302,-0.18429987
board,1842,-0.07602183,-0.23749435,-0.22845022,-0.17841783,0.09640891,0.14422058,0.0017301365,0.2084162,0.01957994,-0.19962858,-0.023776432,0.043792754,0.056690637,-0.13666157,-0.21980917
opponent,1839,-0.030807406,0.06228973,0.12817703,-0.07137857,-0.15415408,0.12597734,-0.11114247,-0.14564,-0.109557,0.006915092,-0.32913518,0.22643542,0.09536616,-0.18699174,-0.10062308
candidate,1836,0.19372834,-0.42000884,-0.08413691,-0.14569405,-0.1854763,-0.15465927,0.15615657,-0.2597917,0.035595782,-0.58833206,-0.27495265,-0.4144383,0.38279676,-0.5004075,-0.1442801
night,1833,-0.44146666,-0.09218835,-0.5907997,-0.19939968,-0.05897241,0.042748526,-0.037872635,0.10798357,-0.14265521,0.053065185,0.3866171,0.09403497,-0.028961131,-0.24151827,-0.21821414
important,1830,-0.008299772,-0.06296834,-0.37745798,-0.04146545,0.07655625,-0.16897246,-0.19140318,0.0049074143,0.092819765,-0.29589725,-0.058729418,-0.045345124,0.03681055,-0.19597605,-0.17928267
car,1816,-0.028635658,-0.0816285,-0.06777806,-0.190982,0.05433436,0.098617546,0.04979148,-0.08619015,-0.10813928,0.020055613,-0.044259652,-0.27304637,-0.06223034,-0.25832042,-0.095626205
north,1816,0.19908105,0.14553435,-0.06600119,-0.24379393,-0.18708485,0.059001416,-0.0013396515,-0.4614392,0.15399246,-0.24675785,0.17679924,0.035358816,-0.27348208,-0.025526207,-0.2179853
limit,1814,-0.14830141,0.11592335,-0.16905677,-0.30716053,-0.12156566,0.12460303,0.001991401,-0.3617925,-0.28888825,-0.16445793,-0.27818888,0.080877736,0.19074537,0.24016425,-0.003233086
domestic,1810,-0.0009543038,0.03246464,0.19589849,-0.24977945,0.07499055,-0.066985115,-0.030449603,0.0260335,0.48416054,-0.15829626,-0.15465948,-0.058395524,0.076763794,-0.12712294,-0.13612637
letter,1805,-0.088793576,-0.13788252,0.19414686,0.0021209144,0.09134458,0.010421785,0.05202833,0.047076847,0.075954586,-0.14313008,-0.029784689,0.091183946,-0.09219762,-0.25161737,-0.13915758
care,1803,0.07959421,0.27655932,0.35092527,0.084954344,-0.05651108,-0.21100114,-0.3684761,-0.041219234,0.19414072,0.19953948,-0.26539972,0.21519217,0.049821038,-0.6484053,-0.17214388
partner,1800,-0.37384555,-0.44088316,-0.28152388,0.10122255,-0.08336492,0.1940001,-0.30122238,-0.30434763,0.107733056,0.12315562,0.15073295,0.050960448,-0.1995264,-0.1716873,-0.1913899
cut,1794,-0.019685663,0.25968066,-0.48311847,0.17127542,-0.12787442,0.048819978,0.13384591,-0.061518826,0.048426762,-0.16353427,-0.119214214,-0.44449195,-0.11811945,0.29388818,-0.16088217
june,1792,0.25890136,0.026678644,-0.29748353,0.06904817,0.03199796,-0.0748906,0.0010693966,-0.28299794,-0.074350245,-0.06586027,-0.067598686,-0.17937383,-0.19196919,-0.23146017,0.23836423
look,1788,-0.2177919,-0.07423571,-0.16548964,0.26116285,-0.115772195,0.11916225,-0.08600189,-0.025627758,-0.18286157,-0.121682554,0.08492192,-0.07838672,-0.096442215,-0.25644803,-0.21216111
black,1787,0.12974611,0.007820405,-0.17464021,0.42795905,-0.4294769,-0.20187274,-0.10089697,-0.09539673,-0.101124376,-0.106341526,0.23542292,-0.5223091,-0.1878702,-0.42460006,-0.17887713
released,1783,0.2197619,0.16303991,0.13293913,0.09576412,-0.052772526,0.06497103,-0.067343295,0.19602954,-0.084177606,0.22723936,0.016015606,-0.049792986,-0.31704333,-0.11010464,-0.17715888
held,1782,-0.24286056,-0.14530647,0.116019696,-0.08787624,0.049441464,-0.24957539,0.26385978,-0.097920805,-0.011461297,-0.09739592,-0.1156725,0.28246257,-0.27454698,0.021204658,-0.16619526
individual,1776,0.018084718,0.13899614,0.14644629,0.15068866,-0.0522005,0.08842733,-0.2621465,0.091865905,-0.087533675,-0.21444346,-0.120295845,-0.12520112,-0.05825966,-0.16473489,-0.043812033
line,1773,0.14914258,0.41638768,-0.03325041,-0.017938806,0.04445863,-0.004647843,-0.16843866,0.013288271,-0.17369296,-0.01668978,-0.1013301,0.14388707,-0.061975956,-0.13135612,0.12811671
plant,1767,-0.03805488,0.1683417,-0.28716776,-0.08503046,-0.17341268,0.012525299,0.09854419,-0.51975894,-0.121487506,-0.20140325,-0.2003452,0.15801655,0.0465579,-0.476628,0.22463551
clear,1757,0.060843747,-0.2521099,0.049079318,-0.22189352,-0.07490854,-0.05703619,-0.12443346,-0.28400597,0.1327906,-0.34808406,-0.133166,0.19822524,0.024818845,0.4649796,-0.15301833
bar,1753,0.22068608,-0.045225795,-0.13769212,0.18239668,-0.11679431,0.12902212,-0.021034803,-0.6705818,0.0025580858,-0.20976092,0.10677577,-0.15086678,-0.16619752,0.22967869,-0.15883933
deal,1752,0.09958963,-0.39433867,-0.47313192,0.052761734,0.046913914,-0.03131473,-0.12528099,-0.086733975,-0.023136321,0.036322113,-0.19931515,0.004372367,0.06049928,0.22098814,-0.17266327
social,1750,0.21656506,0.110359356,0.26807436,-0.1212677,-0.098615564,-0.17450105,0.032335017,-0.34207115,-0.02305081,0.05907521,0.35911927,-0.22363688,-0.031456925,0.078762375,-0.18254934
earlier,1746,0.03770588,0.03915297,-0.2575988,-0.22016928,-0.042520102,-0.17043796,0.13699053,-0.028220795,-0.07293254,-0.29916373,-0.2190731,-0.14738685,0.10326928,-0.27670652,-0.18476473
inmate,1744,-0.33218673,0.087946326,-0.05705056,-0.0011827137,-0.14949335,-0.03834454,0.20095965,-0.14530674,0.08731614,0.042571016,-0.071647674,-0.28387254,-0.04452124,-0.16073868,-0.06914107
announced,1743,0.1699061,-0.41604993,-0.15306467,-0.29788002,-0.015690112,-0.27560058,0.12532985,-0.04169907,0.16469042,-0.039447755,0.14626355,0.025758035,0.028363366,0.17570715,-0.009786626
arm,1740,-0.0863222,0.0365326,-0.13532564,-0.24081315,0.22224553,-0.1315094,-0.101234496,0.10318007,0.084699966,-0.09225919,0.09666398,0.0002389388,-0.21926567,0.21086726,-0.14408757
row,1738,0.19385973,-0.10346748,-0.19647676,0.288954,-0.070009,-0.017963065,-0.29296604,-0.4276936,-0.19407022,0.009874434,0.27359587,0.088056594,0.02612626,-0.19806251,-0.050392013
got,1737,0.034576118,-0.083547726,0.07252923,0.0022262968,-0.14421798,0.046603095,0.065029226,-0.3685565,-0.019161751,0.16458549,-0.04801956,-0.12797411,0.035439733,0.04869075,-0.011278651
maryland,1737,0.09870249,-0.07267605,-0.08352848,-0.06553099,0.08415212,0.012519202,-0.37908256,-0.029981859,-0.101594806,0.04642509,0.018513406,0.06645981,0.027042506,-0.0032250297,-0.05667785
employee,1735,-0.13950135,-0.019455396,0.16196884,-0.07757793,-0.14422175,0.056490015,0.1432882,0.24578932,0.068198,0.06119948,-0.118443735,0.0429322,-0.18903112,-0.19214107,-0.068805344
restriction,1734,-0.11206378,-0.5098161,-0.0053507546,0.06807416,0.11154901,0.05758015,-0.040887684,-0.35849443,-0.15584002,0.16103993,-0.07756406,-0.08255369,0.19781634,0.13564664,-0.11222602
thousand,1732,-0.0155731505,0.27516258,0.14233309,0.17221187,-0.113775596,-0.1434882,-0.028838614,0.25023377,-0.070399575,-0.055131268,-0.14716542,0.027563259,-0.071699634,0.32057545,0.015339269
began,1728,-0.047942903,-0.18575925,0.014980826,-0.30774587,0.25992453,0.033843793,-0.42224506,0.15534474,0.10136975,0.11027243,0.06784685,0.06598888,-0.17656901,-0.2690356,-0.07254572
didnt,1728,-0.14507964,0.14916539,0.2082021,0.13038298,-0.14385721,-0.26817104,0.151353,0.066712104,-0.24307998,-0.01326446,0.17692576,-0.2965141,0.16025876,-0.4234555,0.15637705
process,1718,-0.05193091,0.37838715,-0.33833176,0.1524055,0.08732233,-0.078396335,-0.46917474,-0.039171204,-0.05090188,-0.32344347,-0.079203226,-0.21412234,0.013641093,0.16480607,-0.19725764
challenge,1717,0.052523695,0.1503642,-0.22595802,-0.026318584,0.3045996,-0.12946601,-0.27149874,-0.21661587,-0.22826141,-0.14825189,-0.033826936,-0.12894054,0.014817571,-0.16429797,0.15717277
lead,1713,-0.07167314,-0.1168035,-0.019429777,-0.07076637,0.07074045,-0.011025395,-0.28938445,-0.027741944,0.41153616,-0.07453981,-0.04479833,-0.08316578,-0.08617064,-0.15291972,-0.005176623
buy,1702,0.18987271,-0.25904402,-0.069561735,0.24686897,-0.11103792,-0.012498869,0.13807018,0.2662889,-0.22454704,-0.1068188,-0.26137635,-0.16853343,0.023013428,0.29612538,0.08620611
air,1698,-0.10075358,-0.12919055,-0.29233828,-0.31801066,-0.054571442,-0.06282105,-0.10574672,0.14874652,0.34762418,0.09646179,0.16280463,-0.32461143,-0.17330854,-0.22642606,-0.16807152
big,1698,0.1419559,0.0870466,0.16946758,-0.37577617,0.06538363,-0.0351035,0.21240674,-0.26854312,-0.18476701,0.089367285,-0.03503018,0.19366147,0.028028376,-0.30518612,-0.15621874
spokesman,1695,0.19166893,-0.036872365,-0.16011064,0.097593255,-0.009733163,-0.07001308,-0.0754204,0.039211106,0.008988083,-0.40187508,-0.3156567,-0.023065599,0.093653396,0.35245198,-0.2251215
hope,1694,-0.15047386,-0.38103417,-0.011116314,-0.04017761,0.06283299,-0.057938743,-0.03311974,-0.42769054,-0.102723695,-0.06477391,0.09957911,0.11992142,0.043290265,0.24338727,-0.09934991
international,1692,-0.12487274,0.029774545,-0.28158036,-0.19665083,-0.07091656,0.008844681,-0.2118071,-0.04237149,-0.07175584,0.1691321,-0.2268819,0.039067876,-0.35976267,0.3620949,0.006705019
wrote,1682,-0.08886371,-0.08043364,-0.012480618,-0.089330584,-0.014917913,-0.33488786,-0.30516824,-0.20948015,0.09738483,0.075463675,0.23746301,-0.18168336,0.013462351,-0.22072355,-0.06153531
married,1680,0.31863084,-0.18257819,-0.2172861,-0.059118543,-0.08969167,-0.2715546,-0.21701144,-0.21230209,-0.10007536,0.14027336,-0.20995638,-0.19510126,0.12383175,-0.11111513,-0.14095876
lesbian,1679,-0.046895646,0.006461981,-0.04255481,0.12246191,0.0035270252,0.17190439,-0.30748096,-0.42863524,-0.024582416,-0.13320473,-0.12375687,-0.071416065,0.11356081,-0.52516335,-0.14504565
protect,1677,-0.07999688,-0.10409997,0.18131883,0.02154586,-0.27320072,0.07269067,-0.16601972,0.75301194,0.26622754,-0.2725679,-0.28403148,0.057074048,0.0058034924,-0.2976021,0.08649165
doesnt,1677,-0.0014031219,0.24681357,-0.38652146,-0.01463686,-0.10012288,0.06646867,-0.10768511,-0.15246797,0.050550275,-0.2522744,0.019568652,-0.09409685,0.1177705,-0.12815775,-0.039284687
taking,1675,0.019151876,-0.34056675,-0.2745182,-0.23961987,0.22473197,-0.06091363,-0.04281831,-0.10141912,-0.19171245,-0.10733231,0.1146983,0.03519525,0.14144926,-0.019233938,-0.20137072
charged,1666,-0.31408697,-0.17898083,-0.45598048,-0.11296397,-0.17000982,-0.22569531,0.4021639,0.044992924,-0.20868517,-0.48584408,-0.4914576,-0.31981754,0.06784164,-0.15438314,-0.16124058
dealer,1666,0.40447563,0.08223782,-0.24655843,0.044572417,0.044312984,0.069467664,0.08089339,-0.21474017,-0.12205162,-0.30480924,-0.23745291,0.18773723,-0.09331476,-0.19421309,-0.12635446
almost,1656,-0.21767735,0.18745402,-0.051483393,-0.19156107,0.004579285,-0.024068903,-0.12852627,0.09812899,-0.2171131,0.14468026,0.15828979,-0.26887435,-0.13137026,0.2121383,-0.03418833
temperature,1655,-0.50242704,0.030800767,-0.10434427,-0.33871967,-0.21598035,-0.21625529,-0.2202782,-0.3306377,-0.09362808,0.21334589,-0.652767,-0.21603003,0.04192098,-0.17491874,-0.20035553
mother,1654,-0.39911878,-0.51317567,-0.008622967,-0.12709895,-0.06605895,-0.10975093,-0.018935133,-0.23224159,-0.15769956,0.32295,-0.29398385,0.41762325,-0.2789396,-0.26011172,-0.10687729
missouri,1654,0.12824862,-0.035087284,0.17304224,0.05340979,-0.054382134,-0.11917829,0.065302365,0.026630303,-0.067593426,-0.20169152,0.010930069,0.12789151,-0.058550276,0.41895443,-0.15156196
early,1651,-0.10238269,-0.06595224,0.14225867,-0.008636067,0.07370534,-0.12816851,0.076456964,-0.16813736,-0.23913756,-0.16943318,0.019752143,-0.16491126,0.08581576,-0.23061539,-0.23110117
fight,1645,0.0054576886,-0.10410622,-0.19107635,-0.09198215,-0.029214181,-0.22056156,0.07258135,0.18709806,-0.105193436,-0.0509095,-0.19412139,0.17368203,0.1717134,-0.21198238,-0.16482744
history,1641,-0.101151615,-0.2761348,-0.23271923,0.20342398,-0.1802955,-0.07427043,0.013143416,-0.37731427,-0.14706244,-0.09105531,0.34090778,-0.18733664,0.03470128,-0.2763136,-0.17435394
store,1635,0.34217745,-0.18422286,-0.4167612,-0.2689615,-0.16009663,-0.17483096,0.24324778,0.064717926,-0.23716582,-0.12168383,0.07079316,-0.2320841,-0.2453517,-0.5453457,-0.07376769
matter,1629,-0.10244046,-0.4955163,-0.07695993,0.085606284,-0.046621736,0.06486916,0.21576558,-0.22586596,0.37578544,-0.248104,-0.01796769,-0.32495126,0.0413089,-0.11310686,-0.04955716
status,1626,-0.08323021,-0.060394954,-0.26695108,-0.054438557,0.2556654,0.06594433,-0.14263155,-0.39921507,-0.1220953,0.07017063,-0.22586939,-0.053577363,-0.2487075,-0.11003328,-0.04288037
better,1624,-0.08843609,0.053465705,-0.048533514,0.07994083,-0.13730954,0.13998158,-0.09453244,0.19483659,0.09632864,0.05149118,-0.19151674,0.019410426,-0.056267377,-0.58458745,-0.24680659
poll,1619,-0.8513605,-0.5225358,-0.33339873,-0.13077423,-0.124302134,0.038921226,-0.5434784,-0.4893704,-0.27673483,-0.113650456,-0.55413073,0.9043345,-0.4322497,-0.8092183,-0.12191015
seek,1616,-0.17955199,-0.09273304,0.12563565,-0.105114445,0.29726595,-0.04357611,-0.04171272,-0.17077565,-0.24922188,-0.37298694,-0.17490515,-0.18282646,0.017512338,-0.016015895,-0.065405734
view,1611,0.051100194,-0.00019406245,0.05984488,-0.15704522,-0.041632086,-0.082944304,0.037843596,-0.15656038,-0.28285658,0.13213901,0.07092228,0.21762642,-0.12725607,0.193565,-0.08554184
within,1609,0.0027905344,-0.058250383,0.18505456,0.06805549,0.18324053,0.053185955,0.07149565,-0.068226576,-0.0712398,-0.27562672,-0.2791947,-0.3850424,-0.060092356,-0.042935085,-0.14833021
lot,1609,0.0789182,0.10035913,-0.4432422,-0.06734216,0.03449734,0.065682836,-0.03950758,-0.28085726,-0.05842469,-0.058435593,-0.00069105526,-0.17955157,0.038995795,0.13014612,-0.2145419
instead,1608,0.043586053,-0.21179543,0.09475736,-0.39075702,-0.039033197,0.053462476,-0.100817665,0.07166712,-0.13132331,-0.12556356,0.13289432,-0.1562925,0.14521815,-0.20166558,-0.21626759
along,1607,-0.08079506,0.13895525,-0.29085785,0.1469938,-0.15472855,-0.1574595,0.27596006,-0.16416562,0.04935205,0.036757335,-0.22432376,-0.11275576,-0.035403613,-0.32197994,-0.09083252
building,1606,-0.12933771,0.12816861,-0.04873226,-0.32738486,-0.15265737,0.13396417,-0.21084417,-0.034661867,0.13407558,-0.012506683,0.13779609,-0.0105331205,-0.1289204,-0.07544052,-0.21160321
agreement,1603,-0.13193698,-0.26250783,0.003841818,0.044018343,0.0034470947,0.030930929,-0.32166663,-0.33422685,-0.25134638,-0.41834217,-0.61415917,0.18770142,-0.09962222,0.52151734,0.13542707
mexico,1599,-0.1364164,-0.005177389,-0.43860072,-0.14828984,0.015813967,-0.064050645,0.018026385,-0.25925502,0.080361955,-0.083147,0.013181272,-0.2915915,-0.16265108,0.41762128,-0.014303074
parent,1598,-0.3282256,-0.19310692,-0.2843879,0.24931519,-0.1470288,-0.10596813,-0.09295796,-0.45116296,0.05771072,0.22747451,0.061499845,-0.036736332,-0.08101413,-0.44503236,-0.14638394
head,1592,0.1669782,0.050458543,-0.19683483,-0.34507707,-0.24740927,-0.007143716,0.10448224,-0.023760686,0.28020668,-0.20877443,0.12404983,0.022592574,-0.07736965,-0.1175125,-0.20871086
require,1592,-0.10469579,-0.0874573,-0.12494906,0.02143798,0.0023900333,0.15514602,0.07006907,-0.030775707,0.08654196,0.19835062,-0.33309987,-0.30521533,0.075553894,-0.4363487,-0.12458422
taken,1592,0.3759657,0.043379217,-0.008737274,0.1469744,-0.23028047,-0.16156538,0.1504091,-0.2569032,-0.09673807,-0.004325201,-0.12626393,0.08973767,-0.109267235,-0.031217925,-0.23714505
idea,1588,-0.29812294,0.13845965,0.10750551,-0.4941311,-0.12711968,0.18770452,-0.06894303,-0.21674377,-0.15442304,-0.08309007,0.27565077,0.120289534,0.03942248,0.027673434,-0.00026384322
jersey,1587,-0.13143784,-0.18104358,-0.4520343,0.036393415,0.0015160191,-0.11871236,0.19676627,-0.06936854,-0.058015987,0.1537271,-0.046225023,0.05973283,0.2636071,-0.17886053,-0.14882481
panel,1584,-0.090621516,-0.35943878,0.074699886,-0.10932745,0.13684353,0.12413637,-0.33851472,-0.07646003,0.011936944,0.15896425,0.18232009,-0.07650724,-0.13300852,0.5957613,-0.16668327
recently,1581,0.12177508,-0.020041008,0.12650654,0.13131148,-0.17215334,-0.030915476,-0.01696019,0.09345948,-0.028073706,-0.043200776,0.072753325,-0.21325353,0.14548951,-0.0022487675,-0.23551977
position,1578,-0.037427317,-0.036744773,0.48821908,-0.33051914,-0.15593193,-0.14532521,-0.55432594,-0.17504011,0.11606793,-0.5538393,-0.24770436,0.03955454,0.24989289,-0.31772456,0.06617536
