word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
allowed,1860,-0.35434717,0.05082635,0.33993092,0.04978148,0.17080364,0.010878012,0.07484333,0.2155972,-0.026909757,0.13805717,-0.097877905,-0.052435752,-0.15277554,-0.4354418,-0.06619306
purchase,1858,0.18236606,0.2686113,0.61538416,0.19475882,-0.2626209,0.032983884,0.19312222,0.11891174,-0.091900475,-0.31275177,-0.43673092,-0.1945221,-0.010281881,-0.14190696,-0.11199436
dioxide,1856,0.096341915,-0.00038086603,-0.7422363,0.3578974,0.5802817,0.22521324,-0.8004475,-0.48114225,-0.76097983,0.30712783,-0.1854286,0.14323044,0.25986025,0.052903026,-0.16430208
claim,1855,-0.2053861,-0.016098317,-0.010415816,0.35090268,0.15254794,0.018801099,-0.14333299,0.12024457,-0.2258513,-0.4317845,-0.22249503,-0.6692425,0.16045237,0.124540776,0.024435118
young,1855,0.029837316,0.101549946,0.092766255,-0.25826758,0.063486695,0.09245975,-0.13809161,-0.31889623,0.10747395,-0.18922192,0.15643571,-0.070612624,-0.072406285,0.38341755,-0.268726
period,1852,0.11961419,0.27070436,-0.21078709,-0.25564572,-0.20183896,0.03213591,0.16910575,0.15508504,0.22502983,-0.12442304,0.24102788,-0.14107253,-0.0027085836,-0.7040698,0.0813054
let,1851,-0.4795513,-0.18375994,0.14198938,0.19705829,-0.16851403,0.046057414,-0.016913094,0.10767942,-0.08150156,0.19777086,-0.09424607,0.41208616,0.05468868,-0.47184443,-0.12899023
filed,1851,-0.31270105,-0.39620218,0.72470343,0.094027445,0.10566941,-0.1108445,-0.038059924,-0.08094056,0.20122425,-0.19145133,0.012773416,0.07059295,-0.2537611,0.20557609,-0.17869419
rate,1850,0.026889464,-0.06752596,-0.28961667,0.010552683,-0.1964902,-0.010210702,0.04166177,-0.16229883,0.25495604,0.13586919,0.05358008,-0.51707405,-0.040236793,0.4379515,0.18759136
something,1850,0.02511092,0.13561009,0.28433165,0.066374764,-0.15917616,0.07705406,-0.3084431,0.34074226,-0.14883822,0.04845604,0.039425053,0.09001077,0.001641729,-0.27967015,-0.25585756
board,1842,-0.04704372,-0.17847858,-0.34608006,-0.2813374,0.14288789,0.16427575,0.028843783,0.41146362,0.0036031222,-0.30851004,-0.06650468,0.044610955,0.09979219,-0.2231971,-0.2576632
opponent,1839,0.096821085,0.17017552,0.19932276,-0.15499006,-0.15622377,0.09299283,-0.195056,-0.19343846,-0.21445133,-0.031921554,-0.34548175,0.28105468,0.089052536,-0.27703646,-0.09177152
candidate,1836,0.5032355,-0.48500165,0.044525594,-0.14627165,-0.14604782,-0.11457224,0.3008904,-0.27729598,0.2250822,-0.8521658,-0.16172887,-0.25212157,0.276912,-0.77313054,-0.15958925
night,1833,-0.4595789,0.056639355,-0.6934561,-0.1488725,0.054622356,0.07111407,0.033682007,0.31951088,-0.14652075,0.1145566,0.40325466,0.22592948,0.028168185,-0.17245501,-0.20133926
important,1830,0.082581446,-0.059146818,-0.43383753,0.15155473,0.21970576,-0.07229027,-0.06297181,0.17590544,0.14479496,-0.3543656,0.02600635,0.08312138,0.14823705,-0.1536624,-0.22608744
car,1816,-0.107287146,-0.11176566,0.013026235,-0.1373422,0.10434508,0.08994622,0.12010026,-0.06771755,-0.08830978,0.07344459,-0.0045932266,-0.22084919,-0.0031651817,-0.28435975,-0.025612775
north,1816,0.37673154,0.38201565,-0.05099591,-0.2920492,-0.24229692,0.1147752,-0.044761553,-0.39219984,0.261282,-0.049150553,0.30412075,0.08823397,-0.30494067,0.152097,-0.26090994
limit,1814,-0.26135847,0.22736521,-0.395188,-0.3202293,-0.1585728,0.17971897,-0.099057265,-0.4457352,-0.38761032,-0.2413909,-0.32141653,0.13494296,0.2319834,0.30517086,0.024212688
domestic,1810,7.631033e-05,0.22818464,0.31285724,-0.34337977,-0.020238996,-0.12187681,-0.036211304,0.08756113,0.4464064,-0.20107588,-0.19802152,-0.16635256,0.019661259,-0.24962045,-0.14115135
letter,1805,-0.14769281,-0.11465009,0.29136267,-0.0076172883,0.033206712,-0.018980602,0.0569019,0.122955225,0.12690659,-0.16810955,-0.011812998,0.16194226,-0.07674939,-0.3332731,-0.13228051
care,1803,0.10192763,0.46001804,0.4596623,0.0945843,-0.035686016,-0.11423732,-0.34685242,0.020744996,0.26012743,0.2153544,-0.17263138,0.2993987,0.15828146,-1.216352,-0.26005036
partner,1800,-0.3027219,-0.6171835,-0.26134714,0.2412534,0.004913265,0.2581579,-0.2637408,-0.26860818,0.19854857,0.23532334,0.29694057,0.18628475,-0.12766422,-0.18854302,-0.16200615
cut,1794,-0.059797477,0.2845992,-0.7015266,0.1934576,-0.13880764,0.11541613,0.2711328,0.12803179,0.008348177,-0.18586656,-0.20240164,-0.5277334,-0.061092243,0.4043964,-0.22297692
june,1792,0.40041924,0.15235876,-0.41288468,0.17125247,0.03924179,-0.0005962044,-0.0076362123,-0.26007357,-0.054029085,-0.04588315,0.042519223,-0.10284203,-0.15612553,-0.06725366,0.47834858
look,1788,-0.21404935,-0.04970888,-0.15747987,0.36757293,-0.04035154,0.2088066,-0.028808089,0.107861675,-0.089951105,-0.023713222,0.15035953,-0.055934448,-0.072178565,-0.23600435,-0.25282285
black,1787,0.29146948,0.21196486,-0.20756818,0.47930902,-0.2674289,-0.3766462,-0.085071586,-0.17213777,-0.010746775,-0.032227017,0.28044415,-0.55727124,-0.24250126,-0.969552,-0.19772154
released,1783,0.33175844,0.33905804,0.14020091,0.037210815,-0.054513376,0.13232058,-0.14259565,0.3215394,-0.083979435,0.3208303,-0.06976119,-0.101715885,-0.3160767,-0.009351305,-0.18832217
held,1782,-0.19290893,-0.12739366,0.2060384,-0.16080864,0.11244362,-0.26460835,0.31647986,-0.03583566,0.043139264,-0.04099047,0.00082260213,0.2504319,-0.25818816,0.26790363,-0.14878868
individual,1776,0.08374881,0.5268051,0.09985483,0.16668475,-0.07859095,0.114524424,-0.23345807,0.21593697,-0.058028344,-0.19646648,-0.06551482,-0.060348094,-0.025488092,-0.4476752,-0.020530233
line,1773,0.13717316,0.37107357,-0.083388306,-0.03804376,0.05280171,-0.06306195,-0.17540793,-0.0067392034,-0.26391888,0.04775524,-0.16891678,0.16791742,-0.08220121,-0.1275917,0.26098382
plant,1767,0.083584234,0.27731806,-0.22877038,-0.09379298,-0.16973463,0.06207952,0.15204492,-0.86874044,0.056849595,-0.01368049,-0.02147818,0.31156176,0.07011905,-0.5637792,0.3324423
clear,1757,0.0058961166,-0.10388997,0.196267,-0.26094055,-0.023162961,-0.09976597,-0.19586723,-0.5314159,0.16164233,-0.27628258,-0.054408822,0.28249097,0.105984755,0.64567524,-0.17809933
bar,1753,0.34091708,0.26040363,-0.09093419,0.13069351,-0.06391438,0.18296249,0.045698494,-1.142208,0.076293536,-0.1238588,0.17082247,-0.15169555,-0.012005118,0.53686106,-0.16374072
deal,1752,0.17702457,-0.4486546,-0.75089633,0.082960896,0.09954677,-0.021222103,-0.07698292,-0.049983166,0.079154104,0.097439975,-0.12884715,0.050376557,0.06383052,0.45461082,-0.21144833
social,1750,0.13427664,0.05931168,0.32105938,-0.15529574,-0.15000144,-0.2646692,-0.027648231,-0.32573438,-0.11966423,0.110292844,0.3444129,-0.21477523,-0.039090283,0.20952493,-0.27016824
earlier,1746,0.15228881,0.20324269,-0.33024874,-0.15408559,0.0010229144,0.05166397,0.17060877,0.028223617,-0.114220634,-0.23456945,-0.254632,-0.008269925,0.21841553,-0.20500614,-0.18158181
inmate,1744,-0.42187217,0.24518004,-0.12350146,0.041882575,-0.008586139,-0.052577943,0.21416621,-0.08340628,0.14348137,0.120203674,-0.07509112,-0.32425666,-0.05307851,-0.05960129,-0.015205686
announced,1743,0.12745717,-0.43116605,-0.020600349,-0.4118897,-0.047557425,-0.31742448,0.12817937,0.014588526,0.23233907,-0.0029819391,0.20530744,0.14550094,0.06699272,0.445548,0.04315252
arm,1740,0.052036785,0.2967733,-0.053590644,-0.17475174,0.12181492,-0.069819085,-0.17149258,0.19435686,0.10935184,-0.17031224,0.10875876,0.0059496765,-0.22055984,0.31713971,-0.17084286
row,1738,0.34219757,0.00540172,-0.18359248,0.28715363,-0.03339389,-0.09603259,-0.2589327,-0.5279518,-0.20839202,-0.006308048,0.23347759,0.13502504,0.021407472,-0.25040895,-0.0056267832
got,1737,-0.029712679,-0.10802051,0.10895936,0.009030348,-0.14633335,0.022997899,0.06509538,-0.33865872,0.019780505,0.1924224,-0.06826873,-0.11428713,0.04186546,0.16993219,0.045473922
maryland,1737,0.10679964,-0.027561646,-0.099162795,-0.07077666,0.06070779,0.020578638,-0.3737692,-0.052381672,-0.09768384,0.0481286,0.030151404,0.036753513,0.055695552,0.016072206,0.00018040324
employee,1735,-0.110496566,0.01997064,0.2243533,-0.049118176,-0.10157696,0.057244528,0.15107979,0.35637277,0.028025195,0.16897926,-0.07999352,0.019040879,-0.12074399,-0.18546447,-0.055221844
restriction,1734,-0.18468581,-0.6491454,0.13197178,0.11850919,0.12660015,0.097602285,-0.09235371,-0.5017516,-0.16025318,0.27203336,-0.077560104,-0.13319163,0.17405945,0.20949686,-0.12562215
thousand,1732,0.1797363,0.3932683,0.08837549,0.20367263,-0.0905192,-0.11940477,0.008789227,0.33278576,-0.21391897,-0.14453188,-0.23150732,-0.052274477,-0.15265727,0.48106754,0.07818992
began,1728,-0.08406763,-0.14049728,0.14564656,-0.21962969,0.16923484,0.13776731,-0.45118615,0.35856527,0.13365923,0.12004061,0.12042543,0.15738538,-0.081243165,-0.3834444,-0.08380199
didnt,1728,-0.10906229,0.20111904,0.26746294,0.13813508,-0.13039088,-0.20652205,0.13844952,0.17066742,-0.2749428,-0.059840538,0.18842562,-0.25575167,0.10456841,-0.57693565,0.25591698
process,1718,-0.007821666,0.40951645,-0.30135828,0.22674938,0.10726098,-0.06931835,-0.55507404,-0.02099244,0.07227037,-0.2762758,0.04238807,-0.13465267,0.12704773,0.3373476,-0.22331664
challenge,1717,0.10174959,0.05890298,-0.23760974,0.021906534,0.20030873,-0.18610969,-0.19125998,-0.33942744,-0.21627226,-0.17609005,-0.0749058,-0.03143065,-0.031910826,-0.2943222,0.3076301
lead,1713,-0.09572931,-0.13310382,-0.047696196,-0.034836367,0.08181935,-0.049585138,-0.3062189,0.117620386,0.46949542,0.0014542546,-0.04660379,-0.026632257,-0.0845189,-0.18856595,0.10458199
buy,1702,0.17196603,-0.27375472,-0.21190198,0.27892092,-0.10788692,-0.018791134,0.132288,0.2639558,-0.24830514,-0.4161762,-0.39413187,-0.28623113,0.029985607,0.45276085,0.19701554
air,1698,-0.038568456,-0.02945371,-0.2932823,-0.33909306,-0.0022143526,0.011598797,0.055260286,0.26411593,0.4552782,0.1894489,0.2252246,-0.25899902,-0.12180625,-0.387457,-0.16110268
big,1698,0.13923782,0.17941661,0.25584757,-0.372441,0.01789046,-0.0347826,0.35487399,-0.4134345,-0.12494154,0.087635174,0.010985201,0.13968337,0.012246386,-0.42563853,-0.19217676
spokesman,1695,0.2937787,0.09795752,-0.19019458,0.18392672,0.07808691,-0.016618153,-0.07371032,0.14560094,-0.021687986,-0.5620792,-0.3244512,-0.038065877,0.15097222,0.49469894,-0.25775003
hope,1694,-0.09068191,-0.55207384,0.111806326,-0.049854267,0.019006345,0.037804257,-0.062180746,-0.7050441,0.0018335237,-0.0029020377,0.12996759,0.19038995,0.07083268,0.39414585,-0.10029971
international,1692,-0.17001742,0.024169926,-0.2716728,-0.2534572,-0.029514238,0.028145634,-0.17851782,-0.026615592,-0.049218368,0.15685453,-0.20726988,0.19820026,-0.44508913,0.42121696,0.079240836
wrote,1682,-0.081419446,-0.28665644,0.05050582,0.008907921,0.034422234,-0.21999282,-0.2657211,-0.3018871,0.2184657,0.3395659,0.30113563,-0.026564537,0.048796766,-0.28289133,-0.050508354
married,1680,0.35024726,-0.15763068,-0.15506315,-7.491966e-05,-0.03108583,-0.2506044,-0.25065425,-0.41055167,0.016219424,0.13670287,-0.18939972,-0.06502693,0.17826971,-0.06697976,-0.11726392
lesbian,1679,-0.116064765,0.5153544,0.028697602,0.18460135,0.07614792,0.35937098,-0.34603444,-0.80660534,0.12851374,-0.10062738,-0.053028792,0.047991697,0.21072315,-0.73892546,-0.13891388
protect,1677,-0.2018421,-0.16018577,0.21917039,-0.101376206,-0.3591644,0.0077717556,-0.14886451,0.8941879,0.24577305,-0.4560155,-0.44134596,-0.07658007,-0.14620581,-0.60550606,0.19712302
doesnt,1677,0.090649106,0.43494624,-0.43967545,-0.12120832,-0.09020513,0.15429875,-0.08926407,-0.13967258,0.10541919,-0.1855851,-0.014928565,-0.12522893,0.12601282,0.013629594,-0.04221537
taking,1675,-0.06716528,-0.5538586,-0.3272713,-0.21088552,0.28423545,0.011095383,0.106134176,-0.046151847,-0.19857134,-0.1199298,0.16088061,0.12682006,0.14002103,0.09349464,-0.24746545
charged,1666,-0.2962697,0.08621946,-0.7522904,-0.06898756,-0.019904977,-0.20938672,0.3517466,0.23079048,-0.08454968,-0.49233106,-0.61590385,-0.27502793,0.145866,-0.044824556,-0.08389249
dealer,1666,0.43859205,0.24003696,-0.4144631,-0.002662414,-0.01429117,0.021768384,0.040224805,-0.27396044,-0.1096911,-0.3679018,-0.21946515,0.26175517,-0.11708584,-0.08552449,-0.14083262
almost,1656,-0.13744208,0.29539627,0.094567716,-0.22723787,-0.04358395,-0.0056470335,-0.1665012,0.10107444,-0.23430745,0.20336816,0.21932931,-0.22316784,-0.13138895,0.33090878,0.032334138
temperature,1655,-0.40337977,0.13396062,0.034350514,-0.39819854,0.055403072,-0.119348444,-0.109965526,-0.5342549,0.07913033,0.34845278,-0.57138294,-0.13371247,0.1327511,-0.13313523,-0.17299056
mother,1654,-0.34442997,-0.9642482,0.1238442,-0.13555442,-0.053752363,0.019603401,-0.020026723,-0.23446377,-0.12491058,0.3741551,-0.17834249,0.51851827,-0.17897286,-0.12447888,-0.096099555
missouri,1654,0.10983714,-0.11156041,0.23131928,0.041258942,-0.024669595,-0.15065867,0.07404281,0.058801964,-0.13779528,-0.18990277,-0.0040831105,0.145382,-0.06548117,0.5581381,-0.17587967
early,1651,-0.031889718,-0.17080787,0.2701037,0.14973728,0.09197359,-0.013150397,0.117595844,-0.096520804,-0.21039227,-0.14777836,0.019977387,-0.13905774,0.1466932,-0.33717957,-0.22856404
fight,1645,0.04111308,-0.055314858,-0.18306696,-0.07246708,0.018986706,-0.17268601,0.009794233,0.24058874,-0.13826135,-0.104461335,-0.17119165,0.24907833,0.15134095,-0.26708415,-0.18325812
history,1641,-0.10193087,-0.23838526,-0.13559671,0.22913037,-0.106327415,-0.050763283,-0.049983133,-0.46347687,-0.095286235,-0.055062205,0.35145482,-0.07971452,0.06911995,-0.35969487,-0.19654031
store,1635,0.44964868,-0.13729641,-0.41479692,-0.22439031,-0.13413204,-0.14223596,0.24551874,0.1588565,-0.15189463,-0.009516047,0.10458968,-0.25571933,-0.22980127,-0.7793142,-0.009064413
matter,1629,-0.0789188,-0.6336893,-0.090537585,0.13677333,0.046350967,0.17157225,0.36066973,-0.22922795,0.47252232,-0.2078849,-0.0136578195,-0.30664793,0.07553861,-0.37661535,-0.0268543
status,1626,0.023716776,0.109485395,-0.37534928,0.0838811,0.28883386,0.18740447,-0.0003607984,-0.5575736,-0.027139282,0.18543494,-0.19572502,-0.116940565,-0.20877893,-0.1831785,-0.021207472
better,1624,-0.08389948,0.14145869,-0.039360553,0.17554969,-0.08617979,0.23280329,-0.00053604756,0.49212277,0.17047462,0.13229169,-0.11143485,0.1562573,0.029191567,-0.8746943,-0.28808922
poll,1619,-0.99753374,-0.9159154,-0.3927102,-0.23945248,-0.13357069,0.0838087,-0.8497852,-0.86863774,-0.2797497,-0.28120843,-0.26467645,0.73376095,-0.1311339,-1.4339436,-0.18429518
seek,1616,-0.15090646,-0.16480936,0.37446737,-0.099493265,0.22149138,-0.101407796,0.015019287,-0.25748107,-0.3639115,-0.34176597,-0.15427323,-0.114876024,-0.038383853,-0.121483974,0.0231108
view,1611,-0.013527508,-0.068582624,0.113721654,-0.09523838,0.035706237,-0.107927665,0.049610455,-0.075140305,-0.2645035,0.14224617,0.027395725,0.14250845,-0.06289846,0.37174556,-0.07143459
within,1609,0.047237925,-0.07667342,0.1690938,0.036564633,0.2515442,0.06247683,0.10356813,-0.072853945,-0.09981377,-0.360112,-0.29485154,-0.4248258,0.06432987,0.100476824,-0.20308164
lot,1609,0.16989082,0.19252358,-0.46663818,0.09885267,0.09664698,0.12851302,0.053283613,-0.32839787,0.05385154,-0.03635088,-0.04920502,-0.2138951,0.060891595,0.38786083,-0.2550132
instead,1608,0.088643804,-0.18766406,0.297961,-0.45172873,-0.10561277,0.086014904,-0.13655697,0.15530106,-0.0028188275,-0.047997717,0.08665905,-0.14692318,0.17168008,-0.09728924,-0.2296382
along,1607,0.06656752,0.40976718,-0.4537174,0.24265623,-0.09675025,-0.034218065,0.40438613,-0.29709378,0.27426276,0.18944405,-0.09969902,-0.07861057,0.022161303,-0.4724974,-0.10927774
building,1606,-0.080882795,0.17318757,-0.027464325,-0.3662426,-0.14215694,0.1223556,-0.16039647,-0.026283083,0.23212755,0.06616914,0.20381612,0.043920383,-0.03765124,-0.09587598,-0.24824311
agreement,1603,-0.20394637,-0.16743425,-0.0054256623,-0.10068088,-0.14626889,0.0031583428,-0.50415504,-0.5845119,-0.38429418,-0.5234093,-0.8012668,0.14043157,-0.1106832,0.5050656,0.2514074
mexico,1599,-0.13380493,-0.12439337,-0.6025711,-0.13853738,0.0069599925,-0.10190749,-0.024421854,-0.34569228,0.059273,-0.13056985,-0.10118,-0.3070334,-0.1709122,0.47545964,0.013128171
parent,1598,-0.27239314,-0.0365684,-0.2693699,0.38630936,-0.07208078,-0.07748239,-0.03837239,-0.46361816,0.19112176,0.3029171,0.20048447,0.08453257,-0.06452847,-0.7465199,-0.13427295
head,1592,0.34081858,0.23919082,-0.19339304,-0.31750107,-0.19187875,0.09846706,0.060160846,-0.031505264,0.4116632,-0.15676752,0.15405166,0.104246214,0.00025647957,-0.15109335,-0.25301123
require,1592,-0.13805129,-0.19170599,-0.16242413,0.075409174,0.021183997,0.15037952,0.12564121,0.03802448,-0.0005870144,0.3867533,-0.37081075,-0.36694568,0.1153292,-0.5839736,-0.12646928
taken,1592,0.43005458,0.06737278,0.05211099,0.2512491,-0.13434471,-0.14660445,0.19422686,-0.18931723,0.0023930098,0.124763876,-0.109626785,0.10070451,-0.03562717,-0.022472804,-0.25991076
idea,1588,-0.30037656,0.2889865,0.26793075,-0.5441074,-0.16825992,0.18163037,-0.04352324,-0.30035743,-0.15732403,-0.1238932,0.29308182,0.12751412,0.003887984,-0.031022048,0.051084884
jersey,1587,-0.19938049,-0.3395229,-0.4913166,0.08095456,0.036108803,-0.09256684,0.19132301,-0.045536682,0.08036533,0.1815666,-0.086081594,0.19309564,0.2815798,-0.37718746,-0.14890756
panel,1584,-0.16320828,-0.41632193,-0.009474382,-0.13241847,0.14836866,0.0653912,-0.35719284,-0.060896337,-0.01456236,0.098675825,0.27014744,-0.038159262,-0.1389637,0.7193771,-0.20799491
recently,1581,0.18348975,0.054595307,0.06668009,0.12393583,-0.1900389,0.034330893,-0.049539506,0.21229213,-0.05458473,-0.03697391,0.011504661,-0.2549637,0.113103494,0.04953214,-0.31195676
position,1578,0.0053168978,0.06739462,0.64541966,-0.06435895,-0.15989082,-0.13575435,-0.78460133,-0.15061302,0.20024158,-0.5445833,-0.2365996,0.14962561,0.2323193,-0.50440013,0.17962356
circuit,1578,-0.40845564,-0.31812403,-0.9432087,0.45966578,0.23743409,-0.2805402,0.14455268,0.15040231,0.3745248,0.38712308,0.0912198,-0.09817715,0.29993343,-1.5437906,-0.090377666
nothing,1574,-0.28639197,-0.5650682,0.12715046,0.06778782,0.21663758,-0.013763841,0.3155793,0.1458969,0.016911248,-0.13840988,-0.034626335,-0.16503097,0.020649927,0.027385287,-0.037125275
reform,1572,0.20398049,0.12756284,0.39565596,-0.4403743,0.04104247,-0.023350336,-0.20054893,0.36241698,-0.59416646,-0.10945863,-0.110791184,0.17573915,0.054302353,-0.030090105,-0.27415633
risk,1571,0.22755332,-0.2083043,-0.31731015,-0.04408087,-0.09860725,-0.12039294,0.09761105,0.1456404,0.33192003,-0.20196833,-0.09182392,-0.097023435,-0.22671634,-0.34788093,-0.207344
based,1566,0.33623743,-0.04753698,0.5302439,0.37955248,-0.40438578,-0.029240359,-0.18942994,-0.10115011,-0.24814989,0.07199425,0.18166433,-0.08075854,-0.17548566,0.051940903,0.0015757667
often,1566,0.07714682,0.080989696,0.30124053,0.047848437,0.008823913,-0.3789955,0.12928793,0.12453757,0.16182923,0.38888556,0.2204179,-0.29044896,0.02008621,-0.8986255,-0.26372814
talk,1564,-0.057770185,-0.15904212,0.09581919,0.057890076,-0.22011153,-0.0389042,-0.29085302,-0.5956102,-0.5492631,0.0151504325,0.03920015,-0.0981366,0.02044534,0.45590192,-0.2543705
south,1562,-0.18854527,-0.08486606,-0.43549794,0.29816684,-0.03300589,-0.1989266,0.06407127,-0.009807844,0.07399685,0.039671194,0.4383679,0.09082085,-0.26604784,0.4404465,-0.24396555
event,1554,0.058727592,-0.09576248,-0.3337379,-0.22352423,-0.28682727,0.17383389,-0.35116124,0.5329005,0.105669655,-0.2675018,-0.11847584,0.2739883,0.20299177,0.13823637,-0.23431665
outside,1552,0.1675872,0.054297145,-0.22096252,0.05436497,0.019110462,-0.08994073,-0.021556806,0.06399124,-0.04692035,0.15812954,-0.31895155,0.3159198,-0.011624716,0.08576082,-0.27170852
given,1551,-0.04244244,0.017937142,0.023350121,0.23042469,0.09748355,0.017925527,0.004340979,-0.06172094,0.17564294,0.049111865,-0.14772934,-0.5436135,0.091703855,0.13812362,-0.28962082
legally,1551,0.1052376,-0.62650865,-0.47991827,0.0205605,0.41777974,0.13614191,-0.045786973,0.03799841,-0.010930259,-0.087419964,-0.39932862,0.18636408,-0.019915653,-0.13476068,-0.20396256
current,1539,0.27488583,0.53220224,0.08213549,-0.30767378,-0.12858392,-0.06835465,0.06425263,-0.05218682,-0.0734963,0.1273096,0.14725552,0.25422594,-0.1440059,-0.6876049,-0.22878811
agent,1538,-0.29169285,-0.1497446,0.04360444,0.021696037,-0.15418614,-0.12457599,0.23952886,0.1094326,0.14708915,-0.0103756655,-0.25687346,-0.33822814,-0.23577622,-0.2212333,0.18847585
known,1537,0.02303822,0.06465494,-0.3752154,0.025765846,0.07256377,-0.062110405,0.08253538,-0.06005996,0.36846095,-0.3062287,0.20243204,-0.06431341,-0.003467286,0.08136634,-0.24571522
