word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
spends,0.05949857,-0.09045755,-0.11771774,-0.092399225,0.07507883,-0.11045008,-0.09980906,-0.052197672,0.018740747,0.063747056,0.05469467,-0.12591252,0.004795635,-0.112711154,0.00085830607
promoting,-0.037735198,-0.07026691,0.049506206,0.09273265,-0.048635934,0.0605412,-0.10851524,-0.063345276,-0.055788755,-0.14243835,0.10308811,0.08903279,0.049560513,-0.1412128,-0.0051196814
sort,0.12314115,-0.06721287,0.03593538,-0.11488624,-0.07871263,-0.016728004,-0.045443572,-0.05289264,-0.054474823,-0.03789307,0.100646056,-0.015545344,-0.10610674,0.0861579,0.0018476757
myers,0.011411146,-0.0668351,-0.13337012,-0.08023964,0.01300345,-0.028211212,-0.115196444,-0.044111516,-0.08725489,-0.0908564,0.09926244,-0.106357045,0.0036637967,-0.10568047,-0.00032934517
johnson,0.09461704,-0.08086616,-0.10395771,-0.103372954,-0.044489685,-0.09367132,-0.007832534,-0.054038282,-0.056346796,-0.11018718,0.058173176,0.03350644,-0.12576981,-0.09727299,-0.0011719596
investigator,-0.13402452,-0.07187269,0.02680948,-0.07274785,-0.11388926,-0.06320594,0.0939328,-0.051849246,0.1265678,-0.14202443,-0.056721296,-0.13198987,-0.12087018,-0.07977403,-0.0039658938
addict,-0.061478134,-0.06877222,0.037252408,0.09632219,-0.09638444,-0.045141093,0.07756425,-0.054723766,-0.050933238,0.08621954,0.07000622,0.057129174,-0.016697798,0.07510268,0.002291556
ohio,-0.08359085,-0.087122366,0.06311393,-0.118113145,-0.08147787,0.080163576,0.037599515,-0.060694594,0.10717759,-0.14421348,-0.10823551,0.03673585,-0.11046709,-0.105203345,0.002496077
nixon,-0.02260723,-0.07469544,-0.102314234,-0.053895276,0.021626463,-0.118100606,0.05278652,-0.051190786,-0.07992382,0.09585498,-0.07991358,-0.11129699,0.0531284,-0.09050201,-0.005882915
therapy,-0.12283447,-0.04829297,-0.114749216,0.10750944,-0.039837956,-0.11131438,-0.087423764,-0.05766632,0.081707485,0.10189961,-0.13769767,-0.08961242,-0.085474946,-0.06146259,0.00016410984
passive,-0.07396378,-0.06401513,-0.10324663,-0.121654704,0.09138072,-0.07913447,-0.08587221,-0.070421,0.092983216,-0.14247017,-0.11492199,0.063285194,-0.11286568,-0.10405415,-0.0057364847
injury,-0.06057458,-0.062884524,0.050083037,-0.06899519,0.09285757,0.0740456,-0.13053827,0.08440564,-0.042537287,-0.11547793,-0.10016889,0.034575477,-0.10130442,-0.08978351,0.0011449193
surveyed,-0.04469473,-0.07085423,0.08947142,-0.12865494,-0.07581482,-0.11842294,0.07714306,-0.065693475,-0.14062586,-0.07951573,0.0907567,0.086255,-0.11493544,-0.08612534,0.0014877184
sponsorship,0.097214535,-0.08356062,-0.0026718266,-0.1031325,-0.10327096,0.08789399,-0.10888476,-0.054201435,-0.104140066,-0.107365,-0.10592741,-0.09986703,-0.0982666,0.07758738,0.002388116
n,0.0626943,-0.07722866,-0.12020415,-0.10029629,0.109424256,-0.15465164,-0.12468144,-0.044977322,-0.0035539907,0.029796967,-0.033162348,-0.031197516,0.13461637,-0.12143621,-0.0024620094
candy,-0.09270594,-0.08069019,0.08315571,-0.112810805,0.068252794,-0.023608271,0.04055653,-0.06291818,0.11352924,0.11594437,-0.15340783,-0.14131492,-0.061223883,-0.10900085,-0.0023236906
violate,-0.11818661,-0.082769774,0.069416545,0.0525414,0.08886207,0.09903035,0.100310534,-0.053162932,-0.0563907,-0.10379425,-0.09039886,-0.10853174,-0.14260729,-0.09730873,-0.0039634006
dinner,-0.09182295,-0.07679253,-0.12362108,-0.108039014,-0.11268195,-0.0070228586,0.0001951351,-0.06836108,-0.02003776,-0.030103017,0.104117334,0.025486737,0.10226678,-0.13029692,0.005542929
larger,0.043134607,-0.09015219,0.06839451,-0.08896003,-0.11907364,0.029438931,-0.107194535,-0.053366456,-0.077582814,-0.09206405,0.018550426,-0.12515543,0.031496838,-0.10588838,-0.00020138502
previously,-0.058948763,-0.07358435,-0.14351086,-0.11777603,-0.034153912,0.020803215,-0.007289649,-0.07166289,0.08163812,-0.1065202,-0.117656164,-0.09838256,-0.06710743,-0.12516332,-0.0053823655
performance,-0.068131916,-0.0639747,-0.108782195,-0.104439415,0.08989948,-0.056216113,-0.07866947,-0.054076653,-0.018992,-0.096480355,0.09054641,-0.11771323,-0.06225949,0.07703994,-0.0047881966
ten,0.11931457,-0.08236996,-0.12914807,-0.097247444,0.055092745,0.091204084,-0.061000414,-0.057112854,0.03781301,-0.13597326,0.056211643,-0.12257514,-0.09888722,-0.11680103,-0.0038333177
cbs,-0.12386474,-0.06409281,0.080034114,-0.060635805,0.08904815,-0.05165678,-0.105202086,-0.05802447,-0.1275003,-0.10214826,0.10823083,-0.09275214,-0.10356522,-0.076995015,-0.006180212
connection,-0.14131673,-0.07612961,0.021573821,-0.10827568,-0.044106204,-0.11470139,0.12684008,-0.07456527,0.09822177,-0.12023921,0.09980912,-0.13103974,0.08485728,-0.101378344,0.0055551124
accepted,-0.054959614,-0.07264412,-0.00029765087,-0.112055644,0.016178548,-0.062173955,-0.121999614,-0.05613301,0.016363222,0.07609145,0.08921296,0.081843,-0.051406007,-0.10460205,-0.004800492
positive,0.065418765,-0.08214259,-0.13691355,0.08933953,-0.091752656,0.033551663,-0.13061334,-0.056763414,-0.1359872,-0.029334037,0.094990276,0.11067132,-0.124245726,-0.1074413,-0.005360267
lee,-0.018558566,-0.06927389,-0.09344406,-0.08655236,-0.11670712,0.10627688,-0.026868144,0.090475805,-0.017778002,-0.05015594,-0.05446231,-0.13378698,0.0050603733,0.07087951,0.0063241627
weekly,-0.013239617,-0.084923334,0.062073607,-0.09418299,-0.080938965,-0.073507614,-0.00092345226,-0.062503435,0.079667896,0.05042551,-0.03890212,0.08054575,-0.12091103,-0.10125324,-0.0058327173
fix,0.05389056,-0.07109576,-0.14299482,0.05983024,-0.11825187,0.06906958,0.0022018596,-0.049449336,0.11339921,-0.16447203,0.09136779,0.05451692,-0.07057021,-0.09439504,0.00072880555
contains,0.005182286,-0.07589863,-0.13164714,-0.113573305,0.042860255,0.12546736,-0.1096904,-0.059580546,0.06128258,-0.13706782,-0.13020094,-0.12596607,0.0307357,-0.124493584,-0.0051297494
seeing,0.120159484,-0.065124586,0.061475396,-0.10147212,-0.07758117,0.08178936,0.0022068454,-0.06618078,-0.1536321,-0.14653698,0.10551748,-0.14744845,-0.111643635,-0.1121123,-0.006045155
played,0.019965682,-0.07809822,-0.15263225,-0.1141682,0.095810674,-0.004535224,-0.076059744,-0.071792044,-0.09838982,-0.045730006,0.09045951,0.0904112,-0.057766955,-0.11221283,-0.0024569377
ran,0.015694538,-0.0831535,-0.15691583,-0.09673325,-0.008786738,-0.14577052,-0.052573536,-0.06303323,0.09867483,0.02801759,0.015833238,0.09641137,-0.0817804,-0.09471701,0.0052662427
crack,0.02142513,-0.0868311,-0.14279732,-0.11901631,-0.051816236,0.12850228,0.007819737,-0.063241504,-0.040666673,0.04513382,-0.13088591,0.071918905,0.06337083,-0.11504594,0.0042057745
sidewalk,-0.037404858,-0.069669366,-0.101759665,0.068464614,-0.10891624,0.052257016,-0.005789398,-0.05440941,-0.035529267,-0.1444617,0.1021933,-0.040908076,-0.13428007,-0.09687136,0.0023988513
gun,-0.095060095,-0.07836735,0.027599568,0.07879021,0.03623609,-0.112670764,0.0791655,-0.055804525,0.09645234,-0.026428565,0.09751225,0.034352425,0.0030671197,-0.11537426,-0.0032295217
lucky,0.11161639,-0.07427632,-0.13913108,-0.08430601,-0.05824589,-0.115286246,-0.1331177,-0.05981759,-0.02709171,0.06886636,0.08014245,0.08286964,-0.1306534,-0.112937815,8.552344e-05
racing,0.016035851,-0.07777796,-0.14525841,0.06918414,-0.022514978,-0.026131304,-0.09013275,-0.049459226,-0.055020284,-0.088152066,0.115391456,0.07591487,-0.037993718,-0.12163334,-0.0019028691
stick,-0.03336894,-0.10499513,0.013030965,-0.1352114,-0.121742174,-0.014306862,-0.13016912,-0.057413407,0.1020839,0.11462832,0.08152302,0.040489204,-0.114875816,-0.11083563,-0.0056231343
folk,-0.072053865,-0.08409691,0.05558025,0.065944985,-0.11358902,-0.009633967,-0.121345714,-0.05445174,0.06496225,0.032837026,0.0886966,-0.08444137,-0.04458151,-0.10160549,0.005873078
counseling,0.002080367,-0.056694243,-0.096608855,-0.089883976,-0.076095276,-0.062887825,-0.096642256,-0.058470596,0.01965145,0.09099008,-0.0025620917,-0.12639314,-0.048083056,-0.102544494,0.0050527514
partner,-0.029601447,-0.06998823,-0.03426926,-0.099702716,0.09696917,-0.12551984,0.015934287,-0.04504902,0.012863668,0.09002006,0.07857607,0.04853012,-0.10650496,-0.12399238,0.0052237986
overseas,0.0736711,-0.099174336,-0.14498584,-0.104745634,0.09468845,-0.10912952,-0.015703943,-0.047131184,-0.112568416,-0.088494726,-0.1236412,-0.091756456,-0.12249598,0.09132359,0.000796495
film,-0.018028766,-0.0651235,-0.1367678,-0.09006767,-0.11743379,0.02437369,-0.11808416,-0.06877066,-0.14679831,-0.009070687,0.122223176,-0.12916331,-0.10214505,-0.12647092,-0.00077312725
unfair,0.071448475,-0.08654862,0.023565006,0.065455586,0.05948461,-0.057682645,-0.12631792,-0.054906573,-0.05916541,0.07368525,-0.11986908,0.034914676,-0.04790257,-0.11010227,-0.0021582758
prosecutor,-0.068465486,-0.066337936,0.0654585,-0.08391067,0.101699315,0.05593289,0.084908664,-0.055888988,-0.10832323,-0.08759835,-0.036817253,-0.08747674,-0.078590006,-0.10163052,-0.0016314845
master,-0.13614653,-0.07522621,0.043836243,-0.09868419,0.09070958,0.11109702,-0.027977712,-0.054448776,-0.07123722,-0.13381444,0.01799282,0.02247371,-0.05163874,-0.12678042,0.0036161088
promise,-0.12652312,-0.099566065,0.1022414,0.0522773,0.09937127,-0.040088747,0.03762942,-0.051721506,-0.1403462,0.09457959,-0.09622301,-0.13830252,0.091239646,-0.115576275,-0.0024007868
welcome,-0.048559286,-0.08796217,-0.13307014,-0.11443845,-0.028152486,0.024089696,-0.005425564,-0.06044696,-0.011434428,0.06756606,0.06165146,-0.13632537,-0.08531864,0.09029787,0.0035145162
ultimately,-0.054326907,-0.07964724,-0.15076031,-0.08940186,0.026805997,-0.11466541,-0.006728715,-0.057547837,0.05027945,-0.03665001,0.057163145,0.07643689,-0.00799542,0.0961779,-0.0010755953
frank,-0.09566687,-0.07469562,0.09373783,0.089751594,-0.06196508,0.01744415,-0.12208013,-0.067911476,-0.10598386,-0.027614305,0.097608596,0.107676834,0.06681111,-0.09763789,0.0058647385
accident,0.112650774,-0.06564671,0.053925402,-0.09913218,0.04839084,0.06789368,0.02776861,-0.048996653,-0.007476832,-0.12006576,-0.060703043,-0.10348962,-0.11689866,-0.10087298,-0.0022439964
slightly,-0.04804705,-0.08052119,0.08904706,-0.08661802,-0.051591843,-0.101411775,-0.12912366,-0.080683395,-0.08009583,-0.13565792,0.09191666,-0.014527818,0.042246226,-0.10331845,-0.004348751
supply,0.07870282,-0.11752712,-0.13626291,-0.1015249,-0.06544366,-0.0446087,0.082325704,-0.07272805,-0.12346263,0.062138736,0.038616374,0.07893479,-0.09084707,-0.11061452,-0.0027599
immunity,-0.13308583,-0.08514307,-0.13276999,-0.08602477,0.11804099,0.038577776,-0.108617246,-0.03150066,-0.06260854,-0.07423208,0.010969475,-0.07977046,0.066146,-0.10254294,-0.0024571416
wish,-0.0013117124,-0.0707578,0.062149387,-0.1280687,-0.019442128,-0.07794195,0.07961659,-0.07274541,0.0640355,-0.17448519,0.11581292,0.06766475,0.09863761,-0.105494775,0.0036747896
focused,0.04279802,-0.07141176,-0.13324958,-0.11328499,0.036984853,0.05406404,-0.09743886,-0.06980013,-0.117651835,0.06657469,0.09465611,-0.13054611,0.05010157,-0.09431409,-0.0026620755
negotiator,-0.11451727,-0.08917221,-0.12898645,-0.07509133,0.058138974,-0.08062679,0.096043035,-0.03689575,0.09893201,-0.09071411,-0.11627,-0.09073123,0.017477747,-0.13351694,-0.00068188383
shareholder,0.07454926,-0.06265661,-0.14141919,-0.09268662,-0.09396748,-0.07632117,-0.11044473,-0.05152955,-0.033534415,0.12209303,-0.12902181,0.07709137,0.05951125,0.059723154,-0.002653752
ought,-0.032845188,-0.09020345,-0.15423837,-0.113204755,-0.1144122,0.08886299,-0.034923933,-0.060667153,0.073138274,-0.13605912,0.1353762,-0.14033613,0.08395944,-0.11509979,0.001593196
trust,0.07403492,-0.10582987,0.06243422,0.0747278,-0.06284759,-0.0816422,-0.07064207,-0.04291242,-0.021981705,0.069081225,-0.0914258,-0.13838269,-0.118308984,-0.107328944,0.0025193316
deep,-0.13953349,-0.0874541,-0.12911585,0.08876574,-0.10906446,0.05351605,0.018066512,-0.05302375,0.06517175,0.08299559,0.098122135,0.052096613,-0.097768255,-0.09693907,0.002783288
surgery,-0.048267916,-0.07106081,-0.13749251,-0.101669505,0.08650459,-0.09649922,-0.12439876,-0.080092795,0.1024207,0.019843055,-0.13322113,-0.11364778,-0.091283955,-0.08344768,-0.00219056
driving,-0.09073585,-0.08802693,-0.13152054,0.05926475,0.025045427,0.016396023,-0.13789634,-0.051434994,-0.08963192,-0.10950986,0.12231585,0.035251405,0.07130904,-0.12113143,-0.0031123694
simple,-0.101939276,-0.077309765,0.099387296,-0.11790744,0.038469918,0.07487238,0.060651004,-0.057099953,0.04590412,0.035621483,-0.11034627,-0.041076884,0.10934668,-0.10388755,-0.0044043567
sharply,0.018791495,-0.10544969,-0.14936844,-0.09207611,-0.03998556,-0.0474544,0.05618162,-0.061237734,0.12419781,-0.111433916,0.02476888,-0.112930104,-0.029094176,-0.1268701,-0.0034874459
throat,0.08415739,-0.06669347,0.058596585,-0.115435496,0.02540245,-0.12562773,-0.10308631,-0.06694336,0.100346066,0.077238195,-0.10856375,0.033386037,-0.07608481,-0.116054356,-0.0029904328
aware,0.021802327,-0.078198485,-0.14654705,-0.115729444,-0.04829935,0.08737245,0.06506797,-0.07626685,0.024054479,0.058227282,0.05546654,-0.12386306,-0.08407551,-0.10276946,0.0061379005
raleigh,-0.06457334,-0.122497216,0.11774617,-0.072313175,-0.10300661,0.05564606,0.030939225,-0.060538802,-0.0208916,-0.09838101,-0.0937786,-0.11428203,0.10630176,-0.11668756,0.00085942005
sheriff,-0.087971926,-0.061645236,-0.10535793,-0.072543204,-0.11556653,0.024775691,0.10168885,-0.0550352,-0.029799772,-0.005752882,-0.13515827,-0.105368234,-0.11959124,0.09974697,-0.0010783303
completely,0.06623886,-0.06810651,-0.119214505,-0.13213429,0.059916653,0.09462673,-0.06793256,-0.052518725,-0.07060621,-0.15607244,0.05936145,-0.15118867,-0.06302078,0.06224633,-0.0052316966
art,-0.091302305,-0.05953917,-0.14850579,-0.08768797,0.027261153,-0.13035229,-0.10590349,-0.055824675,-0.03784702,0.01306712,0.0989104,0.096342444,-0.06659065,-0.09781292,-0.0058918265
fellow,-0.09550554,-0.0730942,0.10294771,-0.099720925,-0.08590645,0.010496462,-0.12560256,-0.071467996,-0.10105878,0.1235456,0.109304816,0.038475074,0.0036712808,-0.10501054,0.005445941
serve,-0.11666451,-0.07715311,-0.11219606,0.06524097,-0.033668842,0.117287055,0.06963823,-0.055033118,-0.046854254,0.11368013,-0.07132685,-0.14855273,-0.044576913,-0.093241096,0.0063179135
global,-0.1387701,-0.09123469,-0.13077062,-0.07767757,0.09442599,-0.11985251,0.043193877,-0.048635505,0.1149047,-0.11414604,-0.07257196,0.09278856,-0.09208024,0.0894852,0.0019553825
faced,0.092141986,0.07763686,0.06550392,-0.09625654,0.054533977,-0.047431454,-0.117463246,-0.047092848,0.04994963,-0.11453685,-0.14132433,-0.13104735,0.03617704,-0.114934705,0.002825
ann,-0.025206251,0.059476804,-0.12164092,-0.09948764,-0.0989471,-0.12900971,0.058339465,-0.054920863,-0.12561573,0.08156469,-0.013126429,-0.12030617,0.098225266,-0.09067799,-0.0052478905
represented,-0.1204112,-0.0482254,0.045278966,-0.08206732,0.10420274,-0.052589256,-0.11874622,-0.043068774,-0.10786667,-0.10840747,0.053616524,0.082048945,-0.03878816,-0.11276141,-0.003869986
kool,0.12848869,-0.07578092,-0.082480654,-0.0996028,-0.02656513,-0.1189558,-0.012552111,-0.057744417,-0.09016067,0.021103574,-0.13166788,-0.11514417,-0.04446175,-0.08981386,0.000851958
communication,0.08514795,-0.06600613,-0.14494431,0.0824756,0.030565208,-0.109816276,-0.1132317,-0.053414125,-0.05009061,-0.13973159,0.10451486,0.0528448,-0.07898126,0.07099873,-0.0057126973
al,-0.079535015,-0.0710858,0.0539016,-0.09855136,0.014895375,0.002250356,0.03461815,-0.058833938,0.034445506,-0.054652344,-0.060981136,-0.11895825,0.08918837,-0.0937374,-0.001996824
advisory,-0.08309875,-0.07836216,-0.106575,-0.10049337,-0.07134912,0.014634099,0.07680574,-0.0670234,0.100437015,0.117425874,-0.12242448,-0.12306709,-0.027236655,-0.10095669,0.00081630406
arrested,-0.12978838,-0.071034916,-0.1247477,0.07971148,-0.12143873,0.077535704,0.107931525,0.09001271,-0.12359547,-0.061523054,-0.10187812,-0.1329304,-0.1292019,-0.10878862,0.0028548243
obama,-0.056499362,-0.07917969,-0.11572182,-0.097625576,-0.01631378,-0.09783755,-0.11738602,-0.07021541,-0.019964408,-0.014920065,0.044018768,-0.12792663,0.1117558,-0.11516269,-0.0045531415
medicare,0.08989166,-0.08983969,-0.12131315,-0.10277683,0.062804416,0.025602214,-0.09416773,-0.06134608,0.019833926,-0.12027991,-0.09115134,0.07164011,-0.032990202,-0.109200254,0.006234737
nature,0.11430392,-0.08549695,0.109121904,-0.11423306,0.015290285,-0.10852636,-0.048100315,-0.05157748,0.05345534,-0.031141711,-0.117355,-0.11515342,-0.07936325,-0.11666265,-0.002207985
continuing,-0.1134718,-0.106752865,-0.1253538,-0.102011725,0.07542707,0.018838728,-0.123032324,-0.07047655,0.121609055,-0.14008868,0.040704437,-0.14070496,0.0012609962,-0.108156376,-0.0013996771
joint,-0.00092455756,-0.08197734,0.083871245,-0.08983683,-0.11607947,0.11447411,0.08111658,-0.070098765,0.09784923,-0.13507983,-0.06487998,-0.12066694,-0.039947156,-0.1091809,-0.0014825542
oral,-0.12747487,-0.07347117,-0.11975166,-0.10728061,0.11481598,-0.13871308,-0.1119907,-0.06432808,0.11713415,-0.12555118,0.07192772,-0.10621087,0.022625431,-0.09438608,-0.0045180744
respiratory,-0.003615893,-0.0822156,-0.10555669,-0.12615158,-0.12169857,0.038432896,0.04742006,-0.066046186,0.06778417,-0.0084632505,-0.1044635,0.09728679,-0.11112805,-0.106566794,-0.004435064
creating,-0.0036969907,-0.13780034,0.025810886,0.076214395,-0.074471034,0.021306535,-0.13250099,-0.061462097,0.077319376,-0.025791537,-0.1274411,0.047476057,0.01899929,-0.10575406,-0.000948444
minneapolis,-0.08373711,-0.055792477,-0.11332872,-0.09142921,-0.022522096,-0.033819474,-0.11105274,-0.06986577,-0.060483515,-0.10248222,0.11771723,-0.14262724,0.054498762,-0.090816654,0.00062930235
phase,-0.0066381395,-0.09371341,-0.11673541,-0.103126295,0.06906825,0.096249156,-0.11805124,-0.05169799,-0.055887077,0.025082055,0.06690802,-0.11997962,-0.14112605,-0.101057485,0.002914443
traditional,0.07487551,-0.08749796,0.061574902,0.08882843,-0.060637195,0.0611168,-0.12086426,-0.062342662,0.059237063,-0.1360202,0.07110875,-0.11847466,-0.11613516,-0.10120678,0.0047382335
defeat,0.09995343,-0.08291634,-0.11862389,-0.09660139,0.07868145,-0.111902155,-0.106421955,-0.04356468,-0.12539381,-0.10194742,-0.035090137,0.07545712,0.09441459,-0.09820008,0.0033049153
described,0.00095194514,0.06719501,0.080621816,-0.1031253,0.09402146,-0.13887334,0.08684811,-0.041925613,0.046401534,-0.13560045,-0.13210344,-0.104301445,0.07911099,-0.11428902,0.0038880787
item,0.102476425,-0.06235676,-0.11632803,-0.09504863,0.061984397,-0.06538262,-0.06337505,-0.051789008,0.051202,-0.06239871,0.039824076,-0.1170616,-0.08189863,-0.089641206,-0.0044857613
pregnant,-0.093630664,-0.04380141,0.0075969896,-0.0952619,-0.070241705,-0.06534956,-0.10558038,-0.06642454,0.061177555,-0.060664475,0.04513853,0.087945096,-0.010059314,-0.08264801,0.004333706
closing,0.08993489,-0.08039911,-0.105666704,-0.081076585,0.040459376,0.06696577,0.060324315,-0.051409453,-0.063751966,-0.105538055,-0.09695012,-0.11041053,-0.10654275,-0.11227846,0.004410795
veto,-0.13262214,-0.05226128,-0.11246051,-0.091835365,-0.041869387,-0.14607611,-0.09749298,-0.051540345,-0.08967336,-0.075131945,-0.10800782,-0.120391555,0.11455735,-0.09306153,0.0031149923
recall,0.040783785,-0.05503462,0.06636713,-0.09007281,-0.06246617,-0.075541206,-0.09637406,-0.04064599,0.015260896,0.02496465,0.10048581,0.09073934,-0.07872484,-0.09519723,-0.00589064
fla,-0.068437174,-0.07385163,0.048845086,-0.08068298,0.08551122,-0.02005565,-0.12755406,-0.07293162,0.070806265,-0.13894519,0.05519139,-0.11437405,0.097308315,-0.117183335,-0.00076088536
mental,-0.12305777,-0.082743965,-0.11954888,-0.12706546,-0.034020223,-0.111091726,0.049784828,-0.076606125,0.11276387,-0.034630727,-0.09409587,0.06942958,0.048015315,-0.108797304,-0.0050094286
wilson,-0.05498793,-0.104029834,-0.118501306,-0.08339557,0.024568347,-0.11047873,0.021794712,-0.056850757,0.11964257,-0.12409745,-0.05478305,-0.1158469,0.0999993,-0.11073516,-0.0030821003
socalled,0.01290682,-0.086348906,-0.1334425,0.09077125,0.0804295,0.045162912,0.015085493,-0.049083136,-0.06260331,-0.00174928,-0.05802581,-0.113969885,-0.048992485,-0.11375604,-0.0060412474
ingredient,-0.07505685,-0.10131224,-0.14767262,-0.10655307,0.09051153,0.06480711,-0.12740205,-0.06480136,0.072610505,0.032205407,-0.12485645,-0.112539165,0.0038144605,-0.10971067,-0.003211046
